Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197
0.64717,0.6131,0.6433,0.73132,0.7532,0.76101,0.73445,0.65588,0.70952,0.66101,0.85231,0.73438,0.7096,0.68765,0.69442,0.61667,0.7689,0.74278,0.68914,0.67031,0.71064,0.65179,0.71257,0.74851,0.68437,0.64226,0.62813,0.65543,0.7189,0.6276,0.72344,0.7599,0.66726,0.69844,0.67612,0.71882,0.70156,0.68661,0.71622,0.76042,0.74844,0.67768,0.78237,0.67507,0.63958,0.59278,0.70729,0.59859,0.73772,0.71369,0.67865,0.71726,0.60164,0.64851,0.63824,0.69219,0.75164,0.74695,0.68244,0.71622,0.79487,0.71153,0.76094,0.68609,0.64219,0.70997,0.72195,0.71994,0.68564,0.72872,0.55223,0.68438,0.68125,0.73073,0.77976,0.71771,0.60007,0.63504,0.72775,0.72723,0.79182,0.67388,0.75327,0.62188,0.70632,0.77463,0.61726,0.68802,0.59427,0.71257,0.80327,0.67976,0.67039,0.72775,0.61205,0.80432,0.58757,0.74531,0.60313,0.80833,0.71153,0.73557,0.7,0.625,0.63713,0.71302,0.57247,0.62195,0.6779,0.71622,0.71473,0.70536,0.65171,0.69747,0.73185,0.59487,0.78132,0.70952,0.68445,0.68393,0.59546,0.7875,0.69278,0.77039,0.70365,0.52991,0.73244,0.74487,0.68036,0.809,0.75424,0.72664,0.6878,0.64219,0.7096,0.71257,0.78609,0.71726,0.72664,0.68542,0.67879,0.6064,0.78549,0.75164,0.65952,0.73281,0.68445,0.71004,0.68021,0.70945,0.64167,0.63966,0.72507,0.71674,0.74539,0.65685,0.64792,0.67924,0.73601,0.88021,0.56682,0.7099,0.64948,0.67351,0.72351,0.73177,0.71421,0.74375,0.82031,0.77202,0.65588,0.72001,0.74382,0.70685,0.72731,0.86987,0.7599,0.63862,0.63966,0.71726,0.71882,0.81786,0.64382,0.61525,0.68393,0.70126,0.69702,0.69375,0.65938,0.55744,0.77202,0.71317,0.70603,0.72039,0.5506,0.6308,NaN
0.62061,0.65841,0.64799,0.57351,0.70164,0.6032,0.58289,0.69182,0.69859,0.7032,0.65074,0.67656,0.65804,0.75796,0.63036,0.7276,0.51421,0.6756,0.54695,0.66875,0.57783,0.66272,0.64851,0.71257,0.69219,0.64382,0.68594,0.61637,0.59859,0.66042,0.625,0.68021,0.6032,0.81875,0.65893,0.72664,0.69688,0.68192,0.63028,0.70885,0.6375,0.59174,0.72143,0.63289,0.54427,0.71622,0.69948,0.5814,0.56116,0.66213,0.67083,0.64695,0.57507,0.56882,0.66481,0.61563,0.70007,0.74539,0.61213,0.75216,0.65268,0.67872,0.71875,0.82202,0.6375,0.73966,0.73289,0.60275,0.73408,0.65841,0.61942,0.61406,0.67969,0.66354,0.70632,0.57552,0.53914,0.64911,0.63244,0.74129,0.74963,0.3817,0.62359,0.67656,0.71726,0.56369,0.7282,0.75521,0.62396,0.67664,0.67046,0.74695,0.54382,0.76369,0.64799,0.72775,0.68289,0.66562,0.62344,0.70677,0.70372,0.709,0.65781,0.74531,0.58869,0.64896,0.69278,0.70476,0.71384,0.69278,0.58817,0.72254,0.66265,0.71466,0.63966,0.72455,0.73601,0.63296,0.58601,0.63549,0.6064,0.69219,0.64435,0.58445,0.63646,0.5721,0.67463,0.7183,0.63817,0.61994,0.77455,0.70632,0.71124,0.64375,0.57366,0.71726,0.6564,0.71257,0.67195,0.66198,0.63661,0.53921,0.71518,0.5907,0.57984,0.77187,0.62976,0.69286,0.66927,0.49851,0.67135,0.54435,0.69539,0.61205,0.5782,0.52403,0.7401,0.66518,0.6407,0.71302,0.59338,0.65833,0.69167,0.68445,0.57195,0.62396,0.60015,0.74844,0.65313,0.70171,0.66682,0.6997,0.70789,0.70528,0.81012,0.69955,0.70833,0.64643,0.64747,0.69695,0.77039,0.58504,0.62664,0.60119,0.68237,0.69345,0.67046,0.72031,0.60156,0.69025,0.65484,0.71473,0.70759,0.70007,0.75216,0.68549,NaN
0.56525,0.60737,0.46257,0.58497,0.71324,0.57403,0.47887,0.6375,0.70052,0.62403,0.6183,0.64442,0.59435,0.59115,0.49688,0.80171,0.5276,0.74226,0.58549,0.58036,0.53185,0.65528,0.55372,0.66466,0.66004,0.64799,0.77567,0.65789,0.55677,0.56265,0.54598,0.62932,0.50112,0.66161,0.59851,0.68199,0.49598,0.49635,0.71257,0.57671,0.53036,0.51272,0.53289,0.61935,0.47775,0.5122,0.72359,0.52083,0.62247,0.55156,0.61682,0.50543,0.43356,0.64606,0.6407,0.61473,0.64278,0.61935,0.60469,0.54501,0.61741,0.59643,0.58973,0.66458,0.57098,0.69174,0.64747,0.63594,0.57351,0.63132,0.63698,0.57567,0.58192,0.6814,0.68237,0.60796,0.67143,0.55729,0.66771,0.63073,0.57969,0.43259,0.59115,0.63817,0.65074,0.52396,0.54606,0.62202,0.55744,0.66012,0.58698,0.79278,0.53981,0.6375,0.67731,0.59219,0.6506,0.61161,0.59442,0.6715,0.62664,0.57344,0.57567,0.69754,0.69271,0.55119,0.60424,0.7256,0.5814,0.56674,0.63698,0.5651,0.63333,0.63862,0.56362,0.72679,0.69747,0.73073,0.64747,0.6532,0.58333,0.56317,0.6247,0.57106,0.57307,0.67299,0.59844,0.69851,0.59531,0.5625,0.63289,0.62418,0.64338,0.61786,0.60685,0.59435,0.59896,0.63862,0.60841,0.55171,0.54792,0.53177,0.58914,0.61778,0.5224,0.63661,0.58199,0.55729,0.60275,0.51935,0.65171,0.60789,0.59122,0.49539,0.68966,0.46049,0.66109,0.57991,0.68862,0.59963,0.61615,0.49182,0.5814,0.59278,0.58668,0.63557,0.48021,0.66629,0.60223,0.6099,0.67188,0.76935,0.61012,0.63564,0.6058,0.66726,0.61057,0.55789,0.61726,0.63981,0.62574,0.61823,0.60997,0.63438,0.51257,0.70372,0.56615,0.62254,0.56317,0.66406,0.60052,0.69167,0.62827,0.67091,0.65126,0.56585,NaN
0.73765,0.7631,0.67768,0.65632,0.56585,0.65476,0.65335,0.66823,0.65,0.63601,0.67403,0.65015,0.67507,0.7375,0.6224,0.53557,0.60625,0.66466,0.50164,0.65796,0.52299,0.52664,0.73445,0.63289,0.7189,0.49851,0.5939,0.57716,0.76562,0.759,0.68296,0.66004,0.58289,0.75484,0.80424,0.60335,0.68921,0.69271,0.60685,0.65119,0.63609,0.57158,0.67924,0.55632,0.67098,0.54606,0.61682,0.76406,0.57195,0.75104,0.71629,0.80804,0.64554,0.60179,0.61935,0.62984,0.64226,0.75007,0.64167,0.76949,0.61064,0.66778,0.70796,0.68281,0.72046,0.64435,0.7157,0.55417,0.75737,0.5881,0.74271,0.59077,0.75015,0.6715,0.57664,0.54911,0.5282,0.66927,0.6651,0.63958,0.66354,0.56436,0.625,0.6814,0.66272,0.63385,0.67054,0.65067,0.65692,0.72522,0.64375,0.63601,0.63304,0.73385,0.58408,0.71979,0.73445,0.67671,0.70952,0.63661,0.58966,0.67604,0.73452,0.67202,0.64948,0.68504,0.73185,0.61882,0.54025,0.6381,0.66771,0.70833,0.65156,0.66622,0.63497,0.63876,0.63132,0.65625,0.65007,0.5433,0.66094,0.6689,0.73356,0.67991,0.69754,0.49539,0.68542,0.68549,0.61771,0.6151,0.68862,0.54241,0.60952,0.62671,0.61882,0.76257,0.72344,0.55476,0.64226,0.76682,0.65677,0.68438,0.56987,0.57976,0.66563,0.65484,0.61272,0.75677,0.73348,0.62507,0.60119,0.59903,0.66882,0.66049,0.57351,0.57872,0.61682,0.69189,0.53289,0.66786,0.49792,0.85379,0.784,0.74851,0.63304,0.65067,0.66094,0.6189,0.66421,0.72812,0.65885,0.55424,0.74085,0.66949,0.72403,0.64799,0.68504,0.61987,0.58341,0.62366,0.67522,0.61146,0.73132,0.59635,0.6183,0.54487,0.65313,0.7064,0.61577,0.63229,0.6625,0.5974,0.61838,0.59539,0.58824,0.7497,NaN
0.64092,0.69435,0.69018,0.71257,0.80632,0.64539,0.69382,0.72775,0.73452,0.78289,0.75856,0.82812,0.73772,0.79077,0.74442,0.75104,0.66577,0.72716,0.60476,0.78906,0.61689,0.69241,0.74382,0.70789,0.63125,0.66726,0.66875,0.65856,0.65952,0.73073,0.70156,0.78177,0.66414,0.77031,0.71674,0.78757,0.73906,0.67411,0.69435,0.83229,0.66406,0.5933,0.71674,0.70007,0.63021,0.73966,0.79792,0.63921,0.73772,0.77307,0.76927,0.75164,0.60476,0.61414,0.63199,0.64531,0.68601,0.83445,0.56682,0.79122,0.68862,0.69903,0.79219,0.70796,0.74531,0.71622,0.75007,0.73244,0.72001,0.6631,0.65536,0.66563,0.625,0.6651,0.68601,0.65521,0.6282,0.80067,0.66838,0.77098,0.79807,0.57388,0.73765,0.6375,0.8782,0.6715,0.74851,0.7849,0.63177,0.65945,0.75015,0.79539,0.68601,0.86213,0.68393,0.73869,0.6782,0.67031,0.66875,0.71146,0.63028,0.78244,0.79063,0.68125,0.61213,0.72865,0.6631,0.75007,0.65603,0.7256,0.70848,0.76473,0.73921,0.75372,0.74122,0.74487,0.71257,0.68452,0.63757,0.54018,0.60484,0.78125,0.63966,0.69851,0.72552,0.50179,0.77619,0.76362,0.79911,0.70588,0.82924,0.70476,0.76905,0.57344,0.60647,0.80632,0.72984,0.72664,0.77351,0.69479,0.77254,0.63452,0.76674,0.56726,0.6064,0.83906,0.75632,0.71942,0.76146,0.63757,0.71354,0.64903,0.8157,0.65737,0.68289,0.64435,0.70729,0.76362,0.77039,0.79896,0.56057,0.70677,0.7526,0.79226,0.63601,0.7349,0.57984,0.76562,0.72656,0.85015,0.67775,0.67314,0.76882,0.87872,0.79918,0.73549,0.77552,0.78549,0.72716,0.79539,0.80632,0.63661,0.73132,0.65275,0.70893,0.72001,0.71265,0.8125,0.73125,0.69182,0.79077,0.78192,0.68728,0.77351,0.74747,0.75268,NaN
0.65327,0.61726,0.64122,0.74903,0.69918,0.76935,0.69606,0.67135,0.69271,0.67872,0.8157,0.68661,0.59591,0.59896,0.56719,0.58557,0.71042,0.66987,0.60476,0.69129,0.65528,0.47872,0.65528,0.63497,0.75223,0.62143,0.58348,0.65424,0.75521,0.60275,0.72254,0.69859,0.58289,0.65067,0.68862,0.70543,0.62254,0.72188,0.64018,0.68244,0.74442,0.69345,0.71362,0.65737,0.6189,0.50335,0.64494,0.60677,0.63341,0.70729,0.58921,0.68824,0.67262,0.56324,0.52455,0.70379,0.70372,0.70528,0.70417,0.67991,0.67001,0.59695,0.67567,0.6224,0.64442,0.57351,0.65216,0.75417,0.66362,0.63393,0.62187,0.53661,0.68973,0.71525,0.7683,0.62619,0.64695,0.65156,0.57969,0.61875,0.66354,0.63207,0.68958,0.65536,0.68668,0.60052,0.62887,0.64963,0.67671,0.78668,0.69792,0.63497,0.66637,0.62135,0.62887,0.73854,0.58341,0.58817,0.63661,0.66577,0.62299,0.66979,0.65536,0.63973,0.59427,0.65484,0.52351,0.56466,0.60275,0.63289,0.7625,0.61875,0.67552,0.66414,0.69851,0.64189,0.73341,0.5875,0.68966,0.70268,0.6599,0.68661,0.70335,0.76949,0.69859,0.43497,0.69167,0.69487,0.6,0.78073,0.69174,0.65074,0.65015,0.65067,0.78966,0.72091,0.77552,0.57247,0.71622,0.73557,0.67344,0.61146,0.69487,0.64747,0.71146,0.68504,0.62106,0.68281,0.60952,0.73862,0.58557,0.54695,0.69591,0.63237,0.77247,0.59851,0.63244,0.60126,0.66518,0.69702,0.46562,0.68609,0.64025,0.72247,0.67574,0.67359,0.6849,0.64911,0.74754,0.67396,0.6276,0.71153,0.63668,0.61429,0.7032,0.79487,0.68609,0.65216,0.63862,0.64762,0.67106,0.7,0.66153,0.56823,0.64018,0.52507,0.61771,0.67411,0.68973,0.59792,0.65833,0.72344,0.76525,0.69435,0.57991,0.5872,NaN
0.6503,0.69435,0.76518,0.78445,0.70007,0.77039,0.73757,0.6465,0.70015,0.77664,0.72418,0.8125,0.70022,0.84702,0.67567,0.60417,0.58452,0.64278,0.56726,0.73906,0.63251,0.65491,0.8657,0.73914,0.65,0.68914,0.6625,0.63981,0.73452,0.83385,0.71406,0.7349,0.70164,0.72031,0.77924,0.73132,0.67969,0.71161,0.6256,0.78229,0.69844,0.57455,0.72924,0.69382,0.72396,0.68966,0.73542,0.85171,0.71272,0.73869,0.77552,0.77351,0.64851,0.62039,0.57262,0.77031,0.66414,0.83132,0.62307,0.7881,0.66674,0.64591,0.74531,0.61421,0.84531,0.6756,0.73757,0.74494,0.76376,0.59435,0.74286,0.6875,0.69688,0.59635,0.61101,0.62083,0.61882,0.81317,0.65588,0.68661,0.70432,0.53013,0.71265,0.6,0.77195,0.609,0.73289,0.6724,0.7099,0.6282,0.7064,0.69851,0.72664,0.74963,0.70268,0.67619,0.64695,0.67344,0.74375,0.65521,0.54591,0.73244,0.81563,0.64688,0.559,0.76927,0.7381,0.70007,0.57165,0.69122,0.72098,0.74286,0.76421,0.69435,0.7881,0.69174,0.68445,0.6564,0.6157,0.54018,0.66109,0.73438,0.75841,0.71101,0.69427,0.47054,0.75744,0.73549,0.79286,0.78088,0.73862,0.69226,0.67217,0.61406,0.6471,0.7907,0.72671,0.64539,0.73914,0.73542,0.78817,0.82827,0.75112,0.49851,0.69702,0.76094,0.7657,0.70067,0.76146,0.7407,0.66979,0.61466,0.70632,0.68549,0.64226,0.64122,0.59479,0.68862,0.64851,0.70833,0.54807,0.75052,0.79635,0.84851,0.60164,0.75677,0.67046,0.6375,0.67969,0.85015,0.684,0.60439,0.7157,0.7506,0.78043,0.69487,0.74427,0.73862,0.71778,0.75789,0.73757,0.59911,0.7907,0.66213,0.69643,0.63564,0.78452,0.775,0.6875,0.71682,0.75952,0.66004,0.6654,0.71101,0.61622,0.74643,NaN
0.7628,0.72872,0.67143,0.68445,0.73445,0.57664,0.5657,0.74754,0.78765,0.78914,0.70231,0.75313,0.7846,0.65952,0.71317,0.62396,0.65848,0.76778,0.71414,0.70156,0.50751,0.58929,0.68757,0.64226,0.7875,0.61101,0.62813,0.76793,0.72202,0.70677,0.63281,0.68698,0.51414,0.77656,0.69903,0.65632,0.65469,0.68973,0.6881,0.70521,0.62344,0.68393,0.60216,0.6282,0.70104,0.61674,0.65208,0.62671,0.74085,0.72932,0.74948,0.67351,0.66726,0.58914,0.70699,0.64844,0.64539,0.6407,0.65848,0.67768,0.71466,0.66049,0.62656,0.65484,0.65781,0.72143,0.65007,0.80119,0.63356,0.64747,0.80432,0.59063,0.71562,0.70677,0.74851,0.71771,0.72924,0.659,0.74338,0.66473,0.78973,0.65513,0.70327,0.75,0.71257,0.66421,0.71414,0.61302,0.7276,0.68445,0.60952,0.75789,0.66726,0.76317,0.80476,0.68661,0.7657,0.71094,0.66875,0.69167,0.74278,0.66369,0.6375,0.72188,0.67984,0.70573,0.69643,0.70632,0.6779,0.74018,0.76994,0.74494,0.75796,0.6933,0.62247,0.65737,0.75007,0.65119,0.74695,0.73497,0.65796,0.67813,0.63862,0.68289,0.74323,0.65179,0.63973,0.78341,0.64911,0.62567,0.74903,0.64851,0.62321,0.73281,0.72522,0.7657,0.65484,0.64226,0.66726,0.66146,0.63504,0.63765,0.68341,0.78914,0.66577,0.59844,0.62507,0.65275,0.78229,0.64695,0.71146,0.70841,0.6782,0.70424,0.67039,0.70372,0.64896,0.71466,0.7756,0.64479,0.57619,0.61198,0.71615,0.64539,0.63289,0.63385,0.61109,0.63438,0.65156,0.6814,0.57463,0.73772,0.68132,0.6506,0.64501,0.67091,0.75573,0.72924,0.63966,0.57664,0.68757,0.61473,0.67507,0.66942,0.70372,0.52939,0.60952,0.60313,0.74375,0.62411,0.7439,0.59963,0.64353,0.70476,0.60893,0.60685,NaN
0.7032,0.61421,0.69129,0.62827,0.61592,0.68296,0.68467,0.6881,0.73132,0.61734,0.70312,0.67522,0.70104,0.70945,0.71622,0.57418,0.64174,0.64182,0.57984,0.7372,0.74167,0.57969,0.7314,0.61421,0.51272,0.67671,0.53772,0.57604,0.74799,0.65074,0.73929,0.72158,0.65171,0.60804,0.68348,0.67946,0.71741,0.6907,0.67775,0.83043,0.70595,0.71644,0.68036,0.73557,0.78251,0.64509,0.74293,0.60789,0.72917,0.70216,0.75283,0.69978,0.64249,0.55499,0.55677,0.70491,0.62984,0.72202,0.59903,0.69665,0.61176,0.65744,0.74554,0.58705,0.73929,0.5965,0.72202,0.68966,0.77708,0.62775,0.72299,0.62001,0.57522,0.54762,0.67046,0.66793,0.56265,0.68393,0.61205,0.74695,0.80216,0.61741,0.71049,0.6471,0.7503,0.6006,0.75186,0.69762,0.63095,0.5878,0.68445,0.65171,0.69874,0.67872,0.62894,0.67403,0.65327,0.56116,0.65022,0.63876,0.63557,0.79903,0.79189,0.60647,0.59122,0.75283,0.66213,0.71265,0.6631,0.6965,0.68549,0.75424,0.58289,0.59963,0.65171,0.59301,0.60015,0.55632,0.62202,0.57567,0.69851,0.7721,0.61071,0.68936,0.61845,0.54427,0.76778,0.69286,0.68966,0.78185,0.71473,0.72999,0.69695,0.52054,0.60938,0.68765,0.64643,0.60379,0.71734,0.59606,0.67976,0.73757,0.77411,0.57984,0.62612,0.68616,0.65342,0.73393,0.79189,0.67619,0.63043,0.52098,0.67827,0.68036,0.66213,0.67046,0.66168,0.65238,0.69338,0.70126,0.57299,0.6747,0.71949,0.70796,0.65603,0.65908,0.68705,0.5721,0.66429,0.83757,0.5631,0.73958,0.63467,0.73624,0.74792,0.67411,0.7497,0.72723,0.75223,0.63728,0.67217,0.70945,0.72307,0.57872,0.61317,0.66563,0.8157,0.63147,0.68251,0.55216,0.80945,0.67455,0.72247,0.73921,0.58728,0.63832,NaN
0.74338,0.67924,0.6282,0.54122,0.58199,0.57716,0.68824,0.79688,0.7099,0.61466,0.72143,0.61317,0.66935,0.60677,0.71875,0.67359,0.67135,0.76414,0.69174,0.59286,0.61935,0.65841,0.5756,0.72091,0.73192,0.66987,0.63192,0.66101,0.60052,0.5689,0.66786,0.66994,0.65424,0.68661,0.67039,0.52262,0.69598,0.63698,0.7782,0.72984,0.54598,0.58772,0.64226,0.59747,0.534,0.56845,0.63296,0.51146,0.71935,0.66406,0.71369,0.67731,0.49606,0.75856,0.72195,0.55848,0.65841,0.70997,0.65156,0.64814,0.63304,0.83393,0.70536,0.67083,0.66161,0.71987,0.6381,0.66719,0.58289,0.80945,0.7026,0.70692,0.76942,0.65015,0.63237,0.61734,0.63393,0.59792,0.66458,0.70573,0.72656,0.67634,0.83802,0.77879,0.58512,0.61771,0.61168,0.6439,0.61682,0.70699,0.78698,0.75216,0.51481,0.6625,0.77731,0.67969,0.74122,0.77723,0.60379,0.79963,0.69226,0.73594,0.66004,0.74442,0.79583,0.56994,0.61362,0.66935,0.6939,0.64487,0.68385,0.7276,0.63021,0.65424,0.60424,0.61741,0.6756,0.7276,0.71622,0.65632,0.69583,0.80692,0.54033,0.64918,0.55744,0.64487,0.67031,0.82976,0.63594,0.59375,0.69539,0.66481,0.75588,0.70536,0.65997,0.62247,0.68958,0.68237,0.69903,0.56734,0.60729,0.5599,0.69226,0.80216,0.57552,0.66473,0.56637,0.77292,0.6965,0.57247,0.70484,0.58289,0.54122,0.62351,0.65841,0.59799,0.71734,0.54554,0.74174,0.7965,0.6849,0.66994,0.62202,0.60841,0.58668,0.63557,0.59583,0.71942,0.68661,0.65365,0.65312,0.72247,0.62262,0.66689,0.63393,0.70476,0.58869,0.60476,0.68601,0.65543,0.61637,0.65573,0.66935,0.6625,0.61257,0.60997,0.69427,0.66942,0.55379,0.59844,0.66615,0.71354,0.74077,0.69903,0.57314,0.55647,NaN
0.66384,0.63601,0.6881,0.69278,0.74903,0.76622,0.74903,0.75275,0.71161,0.6881,0.89397,0.79583,0.77626,0.76473,0.65796,0.65104,0.71369,0.79799,0.7058,0.7224,0.66168,0.65074,0.72403,0.74435,0.75833,0.70268,0.69271,0.72939,0.76786,0.7276,0.74115,0.84219,0.68393,0.78177,0.76362,0.73028,0.7724,0.6689,0.67455,0.78542,0.7474,0.6381,0.76987,0.66674,0.62813,0.65007,0.78229,0.67879,0.73981,0.76473,0.70469,0.7631,0.60685,0.6631,0.64658,0.65052,0.74747,0.84278,0.72619,0.77664,0.81049,0.76882,0.79427,0.78504,0.7224,0.71414,0.70528,0.75536,0.69189,0.64018,0.62515,0.66771,0.72083,0.82448,0.7683,0.74167,0.60632,0.71421,0.67254,0.7814,0.78244,0.62493,0.74182,0.69271,0.73341,0.74129,0.6881,0.74531,0.68281,0.75841,0.82932,0.7756,0.66935,0.809,0.69747,0.87932,0.64903,0.67552,0.63333,0.72187,0.73237,0.79911,0.78333,0.69896,0.67567,0.73281,0.64226,0.69591,0.66957,0.77664,0.78452,0.77202,0.74129,0.78601,0.80164,0.69278,0.79591,0.72827,0.73966,0.67455,0.58192,0.83021,0.73132,0.7756,0.78906,0.46012,0.73244,0.77924,0.7564,0.734,0.77612,0.76622,0.7878,0.63802,0.68043,0.74903,0.87567,0.74435,0.75997,0.76979,0.74859,0.67723,0.76674,0.69747,0.69286,0.7849,0.76466,0.77984,0.68438,0.74174,0.67292,0.6657,0.72091,0.76153,0.7631,0.70789,0.65104,0.76049,0.75268,0.85938,0.5439,0.77031,0.73698,0.74122,0.6631,0.77031,0.70275,0.79271,0.84115,0.77723,0.68192,0.75231,0.83028,0.76101,0.75022,0.89174,0.79531,0.71466,0.73862,0.76935,0.75528,0.75327,0.75216,0.66525,0.67455,0.66585,0.71161,0.75833,0.65729,0.67307,0.77723,0.77359,0.76019,0.73497,0.65476,0.62143,NaN
0.63683,0.75588,0.72359,0.67307,0.62917,0.56525,0.65729,0.70491,0.64814,0.68088,0.74821,0.68549,0.65551,0.63876,0.71533,0.69695,0.64293,0.7439,0.60692,0.73497,0.55655,0.58103,0.66682,0.57463,0.63549,0.64129,0.61049,0.61905,0.58668,0.58289,0.6433,0.7558,0.65692,0.66518,0.6439,0.61458,0.71205,0.69189,0.66734,0.79695,0.56935,0.66094,0.65327,0.66473,0.62299,0.67917,0.73445,0.5497,0.65238,0.62835,0.6808,0.66302,0.68698,0.58385,0.54665,0.5558,0.609,0.76057,0.65022,0.73698,0.64062,0.70536,0.79018,0.62887,0.7183,0.59963,0.61057,0.73772,0.68467,0.73921,0.69189,0.59278,0.69799,0.71414,0.69754,0.62299,0.57411,0.62158,0.52991,0.78564,0.7971,0.58542,0.82106,0.69799,0.74792,0.61116,0.6901,0.68393,0.69955,0.66667,0.61793,0.72775,0.65885,0.69554,0.71094,0.68147,0.81369,0.62143,0.66049,0.68341,0.60952,0.78772,0.68653,0.69487,0.68616,0.64018,0.60275,0.66057,0.68318,0.66525,0.67001,0.71689,0.66533,0.6965,0.69963,0.74062,0.66682,0.55543,0.62307,0.60171,0.7122,0.77924,0.58854,0.63698,0.54643,0.5404,0.75022,0.74077,0.62314,0.68616,0.77827,0.68073,0.79621,0.58705,0.66071,0.72619,0.75387,0.63713,0.7715,0.5782,0.69658,0.60126,0.76577,0.62775,0.66481,0.82143,0.60729,0.69449,0.68653,0.57098,0.7907,0.51682,0.71682,0.62202,0.68192,0.60275,0.83757,0.64688,0.80067,0.72299,0.61272,0.72455,0.63601,0.68713,0.70365,0.65893,0.62574,0.68237,0.76205,0.73251,0.68929,0.70342,0.59792,0.73698,0.71071,0.62515,0.67455,0.6689,0.69494,0.7349,0.67917,0.66376,0.72411,0.58616,0.57984,0.66176,0.69814,0.68862,0.61778,0.66897,0.72314,0.78095,0.79256,0.7465,0.70885,0.68281,NaN
0.69048,0.60744,0.66057,0.65796,0.61094,0.57827,0.67969,0.67106,0.62366,0.62827,0.62165,0.66414,0.60499,0.56429,0.59189,0.49122,0.65699,0.52567,0.51057,0.78757,0.63936,0.58155,0.53921,0.54702,0.56414,0.51369,0.51414,0.56644,0.66116,0.59903,0.71257,0.65112,0.67932,0.6032,0.56629,0.58906,0.70945,0.62158,0.61786,0.7256,0.5782,0.57083,0.61629,0.72984,0.57143,0.5776,0.67247,0.55335,0.65499,0.74137,0.65424,0.675,0.69688,0.61875,0.63988,0.49695,0.52827,0.61109,0.65387,0.61667,0.5849,0.65275,0.6657,0.61585,0.65945,0.55744,0.53296,0.63824,0.59457,0.49598,0.55595,0.65789,0.50476,0.63966,0.47932,0.60372,0.584,0.70439,0.51376,0.64658,0.62574,0.68177,0.60491,0.58914,0.67031,0.55022,0.68437,0.63653,0.58862,0.61406,0.6372,0.51577,0.66562,0.63668,0.58438,0.60074,0.55484,0.50945,0.60789,0.51518,0.63504,0.69449,0.65476,0.56101,0.61272,0.61362,0.59182,0.65484,0.53058,0.58557,0.66533,0.6372,0.51585,0.54182,0.59182,0.58177,0.51109,0.6497,0.65171,0.52098,0.58772,0.70476,0.5651,0.69375,0.62299,0.52217,0.63824,0.55692,0.67574,0.52106,0.56629,0.65312,0.60923,0.60945,0.63936,0.66109,0.6471,0.48765,0.69702,0.6256,0.64814,0.65491,0.59442,0.5189,0.53929,0.63132,0.68281,0.71064,0.63705,0.71109,0.6381,0.64963,0.68296,0.58817,0.67202,0.68557,0.5881,0.5849,0.55848,0.6058,0.60908,0.67299,0.66778,0.65952,0.8,0.64487,0.61897,0.57976,0.65632,0.62679,0.60856,0.49249,0.58594,0.68854,0.58415,0.60692,0.56049,0.76629,0.65379,0.625,0.57031,0.63095,0.67046,0.71793,0.66786,0.59353,0.62679,0.68914,0.57976,0.51637,0.61429,0.66376,0.62746,0.57202,0.52292,0.59896,NaN
